FlowCell Text Data File: 250529-5-E1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:23:46
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
452826.145, 223951.129, 12.64, 1.419854, , 
454793.790, 223951.129, 12.74, 1.410097, , 
456588.758, 223951.129, 12.84, 1.401232, , 
458128.468, 223951.129, 12.95, 1.393656, , 
459429.758, 223951.129, 13.05, 1.387273, , 
460453.952, 223951.129, 13.15, 1.382262, , 
461626.806, 223996.000, 13.24, 1.376988, , 
462806.935, 224004.339, 13.34, 1.371326, , 
463232.806, 223940.242, 13.44, 1.368612, , 
463584.097, 223965.823, 13.54, 1.367163, , 
463588.129, 223894.016, 13.64, 1.366422, , 
462797.677, 223760.274, 13.74, 1.368917, , 
461396.290, 223783.968, 13.84, 1.375980, , 
460158.161, 223944.677, 13.94, 1.383643, , 
457671.774, 223899.290, 14.04, 1.395380, , 
454824.790, 223981.355, 14.14, 1.410247, , 
451402.629, 223978.226, 14.24, 1.427212, , 
447105.968, 224036.484, 14.34, 1.449321, , 
442502.242, 224116.839, 14.44, 1.473420, , 
437744.048, 224081.016, 14.54, 1.497390, , 
432725.661, 224018.774, 14.64, 1.522714, , 
427961.339, 224076.306, 14.74, 1.548206, , 
423230.661, 224091.661, 14.84, 1.573375, , 
418969.613, 224123.758, 14.94, 1.596469, , 
414844.516, 224048.113, 15.04, 1.617977, , 
411730.548, 224108.113, 15.14, 1.635536, , 
408617.629, 223993.387, 15.23, 1.651463, , 
406324.065, 224011.274, 15.33, 1.664310, , 
404319.226, 223945.855, 15.43, 1.674784, , 
403699.081, 223987.435, 15.53, 1.678656, , 
403216.339, 224023.968, 15.63, 1.681716, , 
403359.968, 224012.323, 15.73, 1.680797, , 
403808.290, 223997.048, 15.83, 1.678144, , 
405453.758, 223980.306, 15.93, 1.668824, , 
407501.968, 223967.081, 16.03, 1.657351, , 
409997.016, 223975.823, 16.13, 1.643702, , 
412754.952, 224012.839, 16.23, 1.628987, , 
415103.403, 223928.468, 16.33, 1.615371, , 
418676.387, 223964.290, 16.43, 1.596443, , 
422331.000, 223973.984, 16.53, 1.576982, , 
425913.581, 224105.710, 16.63, 1.559295, , 
428971.581, 224017.145, 16.73, 1.542306, , 
432214.081, 223950.726, 16.82, 1.524692, 3, 0.795
435592.000, 224067.790, 16.93, 1.508348, , 
438485.065, 224022.968, 17.03, 1.493001, , 
441314.565, 224073.597, 17.12, 1.479034, , 
443113.032, 223972.532, 17.22, 1.468867, , 
445335.984, 224029.903, 17.32, 1.458181, , 
447462.226, 224105.548, 17.42, 1.448222, , 
448316.452, 224072.839, 17.52, 1.443602, , 
450329.113, 224118.290, 17.62, 1.433978, , 
451187.129, 224131.694, 17.72, 1.429828, , 
452742.613, 224075.984, 17.82, 1.421524, , 
454307.177, 224074.581, 17.92, 1.413746, , 
456362.871, 224074.710, 18.02, 1.403588, , 
458270.935, 224153.823, 18.12, 1.394992, , 
460396.048, 224085.000, 18.22, 1.383890, , 
463338.387, 224085.000, 18.32, 1.369553, , 
466618.661, 224085.000, 18.42, 1.353677, , 
469889.710, 224085.000, 18.52, 1.337956, , 
473291.935, 224085.000, 18.62, 1.321721, , 
477846.742, 224085.000, 18.72, 1.300167, , 
482023.419, 224146.274, 18.82, 1.281197, , 
486428.677, 224187.935, 18.92, 1.261142, , 
490650.516, 224244.484, 19.02, 1.242262, , 
494242.371, 224304.226, 19.12, 1.226447, , 
498478.145, 224400.226, 19.22, 1.208205, , 
501652.726, 224338.065, 19.32, 1.193295, , 
504588.210, 224421.903, 19.42, 1.181006, , 
506417.242, 224442.339, 19.52, 1.173068, , 
507962.403, 224457.532, 19.62, 1.166364, , 
508856.016, 224455.597, 19.72, 1.162389, , 
508535.145, 224474.242, 19.82, 1.163996, , 
507737.274, 224417.823, 19.92, 1.166964, , 
505797.210, 224417.145, 20.01, 1.175572, , 
503574.774, 224383.806, 20.12, 1.185148, , 
500191.129, 224322.968, 20.21, 1.199710, , 
497199.000, 224355.839, 20.31, 1.213542, , 
493814.306, 224422.161, 20.41, 1.229580, , 
490509.516, 224558.790, 20.51, 1.246061, , 
487112.258, 224517.113, 20.61, 1.261284, , 
483978.306, 224448.403, 20.71, 1.275120, , 
482186.339, 224548.387, 20.81, 1.284470, , 
