FlowCell Text Data File: 250601-6-F2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 21:07:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
321063.806, 224319.677, 27.18, 1.179532, , 
312708.403, 224358.323, 27.28, 1.239261, , 
306492.226, 224326.113, 27.38, 1.284124, , 
302124.726, 224331.613, 27.48, 1.316478, , 
299575.113, 224283.484, 27.58, 1.335067, , 
298829.274, 224355.242, 27.68, 1.341397, , 
299685.419, 224411.113, 27.78, 1.335519, , 
302292.677, 224439.129, 27.88, 1.316306, , 
306208.726, 224460.000, 27.98, 1.287549, 5, 0.796
311071.839, 224431.081, 28.08, 1.251799, , 
317290.661, 224525.581, 28.18, 1.208200, , 
325048.403, 224411.613, 28.28, 1.152697, , 
333813.984, 224553.952, 28.38, 1.094240, , 
343867.081, 224611.403, 28.48, 1.028042, , 
354571.919, 224666.677, 28.58, 0.959607, , 
366595.468, 224665.952, 28.68, 0.884552, , 
379159.823, 224733.097, 28.78, 0.809388, , 
392710.226, 224686.161, 28.87, 0.729896, , 
405635.935, 224532.758, 28.97, 0.655480, , 
420269.387, 224544.323, 29.07, 0.575841, , 
434675.387, 224590.452, 29.17, 0.500456, , 
449257.935, 224479.161, 29.27, 0.425081, , 
463387.774, 224566.210, 29.37, 0.356264, , 
479026.903, 224566.210, 29.47, 0.281567, , 
