FlowCell Text Data File: 250601-4-D2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:46:40
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
316822.694, 223350.613, 28.76, 1.199714, , 
324258.323, 223341.323, 28.87, 1.147415, , 
333041.581, 223407.855, 28.97, 1.087938, , 
343065.258, 223493.758, 29.07, 1.022070, , 
354199.597, 223526.113, 29.16, 0.950517, , 
365719.790, 223501.613, 29.26, 0.878241, , 
378328.000, 223485.290, 29.36, 0.801800, , 
391823.097, 223485.290, 29.46, 0.722925, , 
405896.806, 223485.290, 29.56, 0.643511, , 
419581.758, 223485.290, 29.67, 0.568887, , 
433520.790, 223485.290, 29.76, 0.495340, , 
447852.532, 223485.290, 29.86, 0.422146, , 
461087.581, 223533.758, 29.96, 0.357093, , 
474325.613, 223636.323, 30.06, 0.294424, , 
487071.613, 223640.468, 30.16, 0.234791, , 
499783.935, 223655.774, 30.26, 0.176963, , 
512494.032, 223776.258, 30.36, 0.121659, , 
523711.597, 223730.339, 30.46, 0.072471, , 
534823.290, 223782.710, 30.56, 0.025749, , 
545327.548, 223776.355, 30.66, -0.018086, , 
555218.177, 223793.000, 30.76, -0.058369, , 
564975.839, 223847.565, 30.86, -0.097027, , 
574061.452, 223985.935, 30.96, -0.131539, , 
582419.806, 224150.839, 31.06, -0.162413, , 
590403.129, 224070.452, 31.16, -0.193858, , 
597575.081, 224138.613, 31.26, -0.220346, , 
604716.387, 224084.468, 31.36, -0.247624, , 
610554.032, 224079.403, 31.45, -0.269295, , 
617007.677, 224135.903, 31.56, -0.292390, , 
622757.194, 224173.677, 31.66, -0.312885, , 
627978.145, 224179.113, 31.75, -0.331618, , 
632455.952, 224083.903, 31.86, -0.348564, , 
636604.161, 224212.855, 31.95, -0.361981, , 
639447.032, 224216.758, 32.05, -0.371970, , 
642763.194, 224222.774, 32.15, -0.383550, , 
645216.742, 224228.629, 32.25, -0.392065, , 
647520.565, 224268.000, 32.35, -0.399691, , 
648055.968, 224187.468, 32.45, -0.402359, , 
647841.855, 224145.113, 32.55, -0.402041, , 
647190.629, 224319.000, 32.65, -0.398032, , 
645629.032, 224290.323, 32.75, -0.392883, , 
642529.645, 224255.274, 32.85, -0.382406, , 
638855.532, 224247.758, 32.95, -0.369576, , 
633817.339, 224214.065, 33.05, -0.352096, , 
629141.500, 224246.387, 33.15, -0.335108, , 
624348.290, 224228.839, 33.25, -0.318073, , 
618932.048, 224192.516, 33.35, -0.298830, , 
614277.323, 224188.242, 33.44, -0.281884, , 
609105.258, 224191.129, 33.54, -0.262827, , 
604459.710, 224246.790, 33.65, -0.245039, 6, 0.809
599911.339, 224261.016, 33.75, -0.227898, , 
596426.468, 224291.371, 33.84, -0.214483, , 
593724.548, 224266.323, 33.94, -0.204516, , 
591569.371, 224171.387, 34.04, -0.197285, , 
590176.339, 224243.871, 34.14, -0.191252, , 
589243.000, 224192.790, 34.24, -0.188203, , 
589001.097, 224143.000, 34.34, -0.187779, , 
590537.855, 224225.210, 34.44, -0.192817, , 
592325.823, 224229.548, 34.54, -0.199577, , 
595238.952, 224222.226, 34.64, -0.210692, , 
599051.016, 224271.177, 34.74, -0.224567, , 
603314.597, 224269.129, 34.84, -0.240547, , 
607496.177, 224164.468, 34.94, -0.257142, , 
613004.113, 224284.339, 35.04, -0.276251, , 
617115.290, 224284.339, 35.14, -0.291293, , 
622240.968, 224284.339, 35.24, -0.309908, , 
628407.726, 224284.339, 35.34, -0.332101, , 
635075.968, 224284.339, 35.44, -0.355855, , 
641724.306, 224284.339, 35.54, -0.379292, , 
647150.210, 224434.419, 35.64, -0.396734, , 
652326.887, 224414.597, 35.74, -0.414863, , 
657512.565, 224373.081, 35.84, -0.433098, , 
662185.694, 224497.065, 35.94, -0.447793, , 
665544.274, 224410.823, 36.03, -0.460043, , 
670532.081, 224376.129, 36.13, -0.477194, , 
674549.435, 224477.161, 36.23, -0.489623, , 
678045.468, 224462.613, 36.33, -0.501403, , 
679995.339, 224333.532, 36.43, -0.509159, , 
682271.355, 224470.710, 36.53, -0.515304, , 
683264.452, 224403.419, 36.63, -0.519252, , 
680955.565, 224454.710, 36.73, -0.511120, , 
683281.435, 224461.129, 36.83, -0.518729, , 
682421.435, 224507.081, 36.93, -0.515434, , 
