FlowCell Text Data File: 250529-2-B1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:51:12
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
536915.758, 224084.484, 12.94, 1.037871, , 
538224.194, 224084.484, 13.04, 1.032393, , 
537507.161, 224084.484, 13.14, 1.035393, , 
537523.048, 224023.903, 13.24, 1.034718, , 
537300.000, 224058.516, 13.34, 1.036000, , 
536331.903, 224068.500, 13.44, 1.040159, , 
534457.242, 223998.935, 13.54, 1.047340, , 
533022.645, 223983.806, 13.64, 1.053237, , 
530628.661, 223964.274, 13.74, 1.063171, , 
527611.016, 224044.565, 13.84, 1.076812, , 
524495.710, 224086.419, 13.94, 1.090559, , 
520699.629, 224059.097, 14.04, 1.106632, , 
516713.677, 224008.935, 14.14, 1.123421, , 
513336.484, 223999.548, 14.24, 1.138084, , 
509605.887, 223941.242, 14.34, 1.153912, , 
506245.468, 223949.952, 14.44, 1.168889, , 
503220.242, 224103.258, 14.54, 1.183917, , 
500483.339, 223963.613, 14.64, 1.194788, , 
498395.081, 223907.242, 14.74, 1.203631, , 
496238.194, 223973.355, 14.83, 1.214055, , 
494804.629, 223972.790, 14.93, 1.220560, , 
494264.581, 223901.806, 15.03, 1.222305, , 
494126.306, 223852.177, 15.13, 1.222435, , 
494211.484, 223917.016, 15.23, 1.222699, , 
494963.597, 223997.403, 15.33, 1.220085, , 
495991.403, 224077.048, 15.43, 1.216216, , 
497697.387, 223990.919, 15.53, 1.207624, , 
498997.339, 224012.919, 15.63, 1.201975, , 
501164.919, 224083.855, 15.73, 1.192933, , 
503378.758, 224129.661, 15.83, 1.183474, , 
505558.290, 224043.935, 15.93, 1.172890, , 
508853.242, 224028.161, 16.03, 1.158112, , 
511786.000, 224017.661, 16.13, 1.145073, , 
514132.613, 224041.242, 16.23, 1.135015, , 
516471.419, 224031.726, 16.33, 1.124706, , 
519921.145, 224058.210, 16.43, 1.109990, , 
522869.839, 224105.823, 16.53, 1.097741, , 
525706.500, 224202.581, 16.63, 1.086536, , 
527145.565, 224166.823, 16.72, 1.080026, , 
529753.952, 224058.387, 16.83, 1.067829, 3, 0.796
531822.968, 224075.210, 16.92, 1.059225, , 
533594.758, 224179.645, 17.02, 1.052789, , 
535051.952, 224232.742, 17.12, 1.047185, , 
535935.919, 224241.758, 17.22, 1.043560, , 
536487.565, 224161.565, 17.32, 1.040440, , 
538434.452, 224162.081, 17.42, 1.032293, , 
539510.597, 224171.226, 17.52, 1.027892, , 
540664.145, 224231.419, 17.62, 1.023689, , 
541584.452, 224190.065, 17.72, 1.019447, , 
543535.677, 224214.081, 17.82, 1.011595, , 
545640.097, 224267.871, 17.92, 1.003438, , 
548283.468, 224301.806, 18.02, 0.992903, , 
550521.597, 224353.290, 18.12, 0.984252, , 
552978.629, 224194.161, 18.22, 0.972633, , 
556073.500, 224194.161, 18.32, 0.960073, , 
560228.694, 224194.161, 18.42, 0.943320, , 
563784.790, 224194.161, 18.52, 0.929080, , 
567137.145, 224194.161, 18.62, 0.915738, , 
571263.161, 224194.161, 18.72, 0.899425, , 
575171.742, 224400.887, 18.82, 0.886154, , 
578885.968, 224469.855, 18.92, 0.872360, , 
581779.355, 224451.645, 19.02, 0.860958, , 
584493.081, 224455.468, 19.12, 0.850523, , 
586955.597, 224460.339, 19.22, 0.841111, , 
589690.597, 224498.500, 19.31, 0.831031, , 
590588.597, 224533.403, 19.41, 0.827957, , 
590868.887, 224462.355, 19.51, 0.826177, , 
590478.306, 224368.403, 19.61, 0.826723, , 
589782.419, 224384.694, 19.71, 0.829540, , 
588068.871, 224367.613, 19.81, 0.835916, , 
585261.774, 224287.581, 19.91, 0.845881, , 
582411.516, 224276.710, 20.01, 0.856759, , 
579106.339, 224313.935, 20.11, 0.869940, , 
575384.048, 224319.065, 20.21, 0.884503, , 
572493.887, 224395.290, 20.31, 0.896600, , 
569288.145, 224501.629, 20.41, 0.910303, , 
566125.113, 224495.000, 20.51, 0.922775, , 
563704.871, 224481.855, 20.61, 0.932285, , 
562021.032, 224521.919, 20.71, 0.939419, , 
560802.129, 224449.258, 20.81, 0.943577, , 
561144.290, 224532.129, 20.91, 0.943035, , 
561464.435, 224479.726, 21.00, 0.941226, , 
562399.855, 224496.565, 21.11, 0.937649, , 
564759.968, 224583.032, 21.20, 0.929091, , 
567609.113, 224537.500, 21.30, 0.917310, , 
570804.468, 224554.887, 21.40, 0.904851, , 
574258.484, 224502.710, 21.50, 0.890751, , 
579041.177, 224512.452, 21.60, 0.872184, , 
583550.484, 224394.323, 21.70, 0.853542, , 
589427.645, 224513.710, 21.80, 0.832187, , 
594749.129, 224613.887, 21.90, 0.812965, , 
599977.403, 224510.435, 22.00, 0.792232, , 
605665.855, 224536.339, 22.10, 0.771255, , 
612513.371, 224683.129, 22.20, 0.747426, , 
618319.129, 224731.452, 22.30, 0.726679, , 
623047.806, 224737.677, 22.40, 0.709597, 4, 0.795
628695.355, 224657.065, 22.50, 0.688482, , 
633839.242, 224636.194, 22.60, 0.669936, , 
639390.887, 224753.823, 22.70, 0.651488, , 
644038.016, 224687.177, 22.80, 0.634524, , 
648349.339, 224672.000, 22.90, 0.619357, , 
652435.677, 224704.081, 22.99, 0.605539, , 
655330.129, 224614.871, 23.09, 0.594684, , 
659265.597, 224681.645, 23.19, 0.581879, , 
661535.161, 224748.903, 23.29, 0.574818, , 
663263.242, 224730.419, 23.39, 0.568762, , 
664286.500, 224745.952, 23.49, 0.565449, , 
664932.758, 224703.339, 23.59, 0.562834, , 
664842.339, 224698.516, 23.69, 0.563091, , 
663853.306, 224681.274, 23.79, 0.566269, , 
662577.129, 224708.258, 23.89, 0.570869, , 
658919.339, 224581.726, 23.99, 0.582060, , 
655681.000, 224581.726, 24.09, 0.593147, , 
650550.306, 224581.726, 24.19, 0.610826, , 
643898.065, 224581.726, 24.29, 0.633957, , 
634388.710, 224646.387, 24.39, 0.668088, , 
624401.242, 224688.226, 24.49, 0.704218, , 
610693.387, 224565.565, 24.59, 0.752945, , 
593382.984, 224510.242, 24.69, 0.817102, , 
572878.419, 224564.677, 24.79, 0.896787, , 
547292.758, 224574.048, 24.89, 0.999703, , 
516034.952, 224556.500, 24.98, 1.131874, , 
484272.306, 224490.726, 25.08, 1.274178, , 
452013.823, 224566.210, 25.18, 1.430067, , 
420147.339, 224502.887, 25.29, 1.593956, , 
392084.758, 224362.210, 25.38, 1.748112, , 
369371.339, 224328.323, 25.48, 1.882068, , 
350582.613, 224273.532, 25.58, 1.999005, , 
337673.806, 224384.790, 25.68, 2.084548, , 
329964.839, 224268.355, 25.78, 2.135353, , 
326237.581, 224281.839, 25.88, 2.161053, , 
326887.242, 224354.855, 25.98, 2.157309, , 
330308.468, 224373.790, 26.08, 2.134068, , 
336727.581, 224478.661, 26.18, 2.091805, , 
345987.903, 224411.097, 26.28, 2.030074, , 
357087.758, 224423.742, 26.38, 1.959137, , 
370470.129, 224407.516, 26.48, 1.876178, , 
385557.210, 224478.758, 26.58, 1.787062, , 
401742.742, 224538.565, 26.68, 1.695119, , 
416678.000, 224586.226, 26.78, 1.613451, , 
434406.452, 224507.048, 26.88, 1.518889, , 
451165.032, 224507.339, 26.97, 1.433707, , 
467015.194, 224598.081, 27.08, 1.356912, , 
480689.145, 224589.226, 27.18, 1.291878, , 
495414.355, 224693.065, 27.27, 1.225014, , 
507887.548, 224682.016, 27.37, 1.168945, , 
520974.548, 224689.565, 27.47, 1.111767, , 
532038.903, 224634.661, 27.57, 1.063924, , 
543241.597, 224654.581, 27.67, 1.017230, , 
552702.677, 224686.823, 27.77, 0.978696, , 
563433.806, 224775.984, 27.87, 0.936314, , 
573108.177, 224763.177, 27.97, 0.897873, 5, 0.795
582296.919, 224745.290, 28.07, 0.861899, , 
590738.694, 224744.468, 28.17, 0.829499, , 
599728.065, 224741.565, 28.27, 0.795483, , 
608274.323, 224799.726, 28.37, 0.764222, , 
616529.435, 224879.823, 28.47, 0.734688, , 
624319.661, 224889.806, 28.57, 0.706530, , 
631804.984, 224984.161, 28.67, 0.680653, , 
638548.242, 224882.339, 28.77, 0.655743, , 
645349.952, 224895.952, 28.87, 0.632034, , 
651376.484, 224926.016, 28.97, 0.611417, , 
657200.855, 224985.919, 29.07, 0.591983, , 
662772.129, 224982.565, 29.17, 0.572953, , 
667680.371, 224974.210, 29.26, 0.556265, , 
672686.000, 225006.968, 29.36, 0.539784, , 
677641.129, 225006.968, 29.46, 0.523267, , 
683058.097, 225006.968, 29.56, 0.505349, , 
686437.968, 225006.968, 29.67, 0.494241, , 
690169.290, 225006.968, 29.77, 0.482041, , 
693655.032, 225006.968, 29.87, 0.470704, , 
694143.323, 225141.677, 29.97, 0.470467, , 
700530.500, 225174.677, 30.06, 0.450184, , 
703744.806, 225127.694, 30.17, 0.439413, , 
706959.339, 225147.516, 30.26, 0.429355, , 
710490.355, 225193.839, 30.36, 0.418605, , 
714377.468, 225324.194, 30.46, 0.407629, , 
716737.629, 225253.452, 30.56, 0.399500, , 
719281.629, 225342.581, 30.66, 0.392416, , 
722291.032, 225458.645, 30.76, 0.384179, , 
724597.371, 225303.855, 30.86, 0.375459, , 
726885.790, 225282.161, 30.96, 0.368147, , 
728781.452, 225211.516, 31.06, 0.361579, , 
730608.790, 225220.516, 31.16, 0.356034, , 
732776.871, 225249.758, 31.26, 0.349658, , 
734536.016, 225288.629, 31.36, 0.344650, , 
736986.194, 225345.532, 31.46, 0.337724, , 
738367.355, 225371.855, 31.56, 0.333773, , 
740543.565, 225484.839, 31.66, 0.328278, , 
741551.323, 225459.065, 31.76, 0.324961, , 
743094.597, 225400.258, 31.86, 0.319695, , 
743838.677, 225389.694, 31.95, 0.317337, , 
744703.516, 225428.081, 32.06, 0.315105, , 
744895.774, 225399.032, 32.15, 0.314234, , 
745686.919, 225416.935, 32.25, 0.312024, , 
